Question,Label,Choosed_wrong_answer,True_answer
"Hãy điền vào trong dấu [] tại lựa chọn C dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Nguyên nhân chính nào giúp Nhật Bản không chi tiêu nhiều cho chi phí quốc phòng?
Lựa chọn: 
A: Nhật nằm trong vùng thường xảy ra thiên tai, động đất, sóng thần.
B: Nhật nằm trong “ô bảo vệ hạt nhân” của Mĩ.
C: []
D: Dân cư đông không thích hợp đầu tư nhiều vào quốc phòng.
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","Tài nguyên khoáng sản không nhiều, nợ nước ngoài do bồi thường chi phí chiến tranh.",C,B
"Hãy điền vào trong dấu [] tại lựa chọn B dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Đọc thầm bài văn sau:
 
 CẢNH LÀNG DẠ
 
 Mùa đông đã về thực sự rồi!
 
 Mây từ trên cao theo các sườn núi trườn xuống, chốc chốc lại gieo một đợt mưa bụi trên những mái lá chít bạc trắng. Hoa cải hương vàng hoe từng vạt dài ẩn hiện trong sương bên sườn đồi.
 
 Con suối lớn ồn ào, quanh co đã thu mình lại, phô những dải sỏi cuội nhẵn nhụi và sạch sẽ. Trên mặt nước chỉ còn lại những chú nhện chân dài như gọng vó bận rộn và vui vẻ thi nhau ngược dòng vượt lên. Trên những ngọn cơi già nua cổ thụ, những chiếc lá vàng còn sót lại cuối cùng đang khua lao xao trước khi từ giã thân mẹ đơn sơ.
 
 Nhưng những hàng cau làng Dạ thì bất chấp tất cả sức mạnh tàn bạo của mùa đông, chúng vẫn còn y nguyên những tàu lá vắt vẻo mềm mại như cái đuôi én. Trên nền đất rắn lại vì giá lạnh, những đọt lá non vẫn đang xoè, vàng nhạt và những cây cau vẫn duyên dáng, rung rinh thân mình, tưởng như chúng sinh ra là để trang điểm cho làng Dạ thêm vẻ thanh tú, nhẹ nhàng.
 
  (Ma Văn Kháng)
 
 
 * Dựa vào nội dung bài đọc, hãy khoanh vào chữ cái trước ý trả lời đúng nhất hoặc làm theo yêu cầu bài tập dưới đây.
 Đọc thầm bài văn sau:
 
 CẢNH LÀNG DẠ
 
 Mùa đông đã về thực sự rồi!
 
 Mây từ trên cao theo các sườn núi trườn xuống, chốc chốc lại gieo một đợt mưa bụi trên những mái lá chít bạc trắng. Hoa cải hương vàng hoe từng vạt dài ẩn hiện trong sương bên sườn đồi.
 
 Con suối lớn ồn ào, quanh co đã thu mình lại, phô những dải sỏi cuội nhẵn nhụi và sạch sẽ. Trên mặt nước chỉ còn lại những chú nhện chân dài như gọng vó bận rộn và vui vẻ thi nhau ngược dòng vượt lên. Trên những ngọn cơi già nua cổ thụ, những chiếc lá vàng còn sót lại cuối cùng đang khua lao xao trước khi từ giã thân mẹ đơn sơ.
 
 Nhưng những hàng cau làng Dạ thì bất chấp tất cả sức mạnh tàn bạo của mùa đông, chúng vẫn còn y nguyên những tàu lá vắt vẻo mềm mại như cái đuôi én. Trên nền đất rắn lại vì giá lạnh, những đọt lá non vẫn đang xoè, vàng nhạt và những cây cau vẫn duyên dáng, rung rinh thân mình, tưởng như chúng sinh ra là để trang điểm cho làng Dạ thêm vẻ thanh tú, nhẹ nhàng.
 
  (Ma Văn Kháng)
 
 
 * Dựa vào nội dung bài đọc, hãy khoanh vào chữ cái trước ý trả lời đúng nhất hoặc làm theo yêu cầu bài tập dưới đây.Mây từ trên cao theo các sườn núi làm gì? (0,5 điểm)
Lựa chọn: 
A: Trườn xuống
B: []
C: Xà xuống
D: Đổ xuống
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",Bò xuống,B,A
"Hãy điền vào trong dấu [] tại lựa chọn B dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Trên mỗi bán cầu có mấy khối khí chính
Lựa chọn: 
A: 1
B: []
C: 3
D: 4
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",2,B,D
"Hãy điền vào trong dấu [] tại lựa chọn D dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Một trong những nội dung cơ bản của chế độ hôn nhân hiện nay ở nước ta là hôn nhân
Lựa chọn: 
A: Một vợ, một chồng và bình đẳng
B: Ép buộc và dựa trên lợi ích kinh tế
C: Tự do và dựa vào nền tảng gia đình
D: []
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",Có sự trục lợi về kinh tế,D,A
"Hãy điền vào trong dấu [] tại lựa chọn B dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Thầy giao bài tập về nhà môn Toán, B đọc và suy nghĩ mãi không làm được nên B lên mạng tìm lời giải và chép lời giải coi như làm xong bài tập về nhà. B là người như thế nào?
Lựa chọn: 
A: B là người không thật thà.
B: []
C: B là người không tự chủ.
D: B là người không tự tin.
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",B là người không thẳng thắn.,B,C
"Hãy điền vào trong dấu [] tại lựa chọn B dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Vấn đề chủ yếu được nói tới trong văn bản “Phong cách Hồ Chí Minh” là gì?
Lựa chọn: 
A: Phong cách làm việc và nếp sống của Chủ tịch Hồ Chí Minh
B: []
C: Trí tuệ tuyệt vời của Chủ tịch Hồ Chí Minh
D: Tinh thần chiến đấu dũng cảm của Chủ tịch Hồ Chí Minh
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",Tình cảm của người dân Việt Nam đối với Chủ tịch Hồ Chí Minh,B,A
"Hãy điền vào trong dấu [] tại lựa chọn C dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Đại hội Quốc tế Cộng sản lần thứ VII (tháng 7 - 1935) đã có những chủ trương gì?
Lựa chọn: 
A: Thành lập Đảng Cộng sản ở mỗi nước.
B: Thành lập Mặt trận nhân dân ở các nước.
C: []
D: Thành lập Mặt trận nhân dân ở các nước thuộc địa.
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",Thành lập Mặt trận nhân dân ở các nước tư bản.,C,B
"Hãy điền vào trong dấu [] tại lựa chọn C dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Cấu trúc dưới đây có thể xuất hiện trên sợi trục của nơron là:
Lựa chọn: 
A: Eo ranviê.  
B: Bao miêlin.
C: []
D: Eo Răngviê và bao miêlin.
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",Hạch thần kinh.,C,D
"Hãy điền vào trong dấu [] tại lựa chọn C dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Người Ai Cập thời cổ đại lại thạo về hình học vì:
Lựa chọn: 
A: Phải đo lại ruộng đất và vẽ các hình để xây tháp.
B: Phải đo lại ruộng đất và chia đất cho nông dân.
C: []
D: Phải tính toán các công trình kiến trúc.
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",Phải vẽ các hình để xây tháp và tính diện tích nhà ở của vua.,C,A
"Hãy điền vào trong dấu [] tại lựa chọn A dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Sau Chiến tranh thế giới thứ hai, mưu đồ bao quát của Mĩ là:
Lựa chọn: 
A: []
B: Tiêu diệt phong trào giải phóng dân tộc ở Á, Phi, Mĩ La-tinh.
C: Tiêu diệt phong trào công nhân ở các nước tư bản chủ nghĩa.
D: Làm bá chủ toàn thế giới.
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",Tiêu diệt Liên Xô và các nước xã hội chủ nghĩa.,A,D
"Hãy điền vào trong dấu [] tại lựa chọn D dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Biện pháp nào sau đây không an toàn khi có người bị điện giật
Lựa chọn: 
A: Ngắt ngay nguồn điện
B: Dùng tay kéo người ra khỏi dây điện
C: Gọi người sơ cứu
D: []
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",Dùng thước nhựa tách dây điện ra khỏi người,D,B
"Hãy điền vào trong dấu [] tại lựa chọn D dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Số sản phẩm tạo thành của phản ứng phân hủy là
Lựa chọn: 
A: 2
B: 3
C: 2 hay nhiều sản phẩm
D: []
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",1,D,C
"Hãy điền vào trong dấu [] tại lựa chọn C dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Điều nào dưới đây không đúng khi nói về đột biến gen?
Lựa chọn: 
A: Đột biến gen là nguồn nguyên liệu cho quá trình chọn giống và tiến hoá
B: Đột biến gen luôn gây hại cho sinh vật vì làm biến đổi cấu trúc của gen
C: []
D: Đột biến gen có thể có lợi hoặc có hại hoặc trung tính
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
","Đột biến gen có thể làm cho sinh vật ngày càng đa dạng, phong phú",C,B
"Hãy điền vào trong dấu [] tại lựa chọn B dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Khi đọc hiểu nội dung bản đồ thì bước đầu tiên là:
Lựa chọn: 
A: Xem tỉ lệ
B: []
C: Tìm phương hướng
D: Đọc bản chú giải
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",Đọc độ cao trên đường đồng mức,B,D
"Hãy điền vào trong dấu [] tại lựa chọn D dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Câu tục ngữ: Nói lời phải giữ lấy lời, đừng như con bướm đậu rồi lại bay nói đến điều gì
Lựa chọn: 
A: Lòng chung thủy.
B: Lòng trung thành.
C: Giữ chữ tín.
D: []
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",Lòng vị tha.,D,C
"Hãy điền vào trong dấu [] tại lựa chọn D dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Linh Từ Quốc Mẫu, vợ thái sư Trần Thủ Độ, muốn làm gì?
Lựa chọn: 
A: Muốn xin riêng cho một người làm chức câu đương
B: Muốn xin một mảnh đất trong ngự hoa viên để trồng hoa
C: Muốn tiến cử cháu gái làm phi tần trong cung
D: []
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",Muốn lấy vợ cho con trai.,D,A
"Hãy điền vào trong dấu [] tại lựa chọn A dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Trường hợp hai cặp gen không alen nằm trên hai cặp nhiễm sắc thể tương đồng cùng tác động đến sự hình thành một tính trạng được gọi là hiện tượng
Lựa chọn: 
A: []
B: tương tác cộng gộp
C: tương tác bổ trợ
D: tương tác gen
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",tương tác bổ sung,A,C
"Hãy điền vào trong dấu [] tại lựa chọn C dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Điều kiện để giá trị phân thức $\frac{2012x}{2-x}$ xác định là?
Lựa chọn: 
A: $x\neq0$
B: $x\neq2$
C: []
D: $x\neq0, x\neq-2$
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",$x\neq-2$,C,B
"Hãy điền vào trong dấu [] tại lựa chọn B dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Hai lực cân bằng là 
Lựa chọn: 
A: Hai lực mạnh như nhau, có cùng phương nhưng ngược chiều
B: []
C: Hai lực cùng phương, ngược chiều
D: Cả A,B,C đều đúng
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",Hai lực mạnh như nhau,B,A
"Hãy điền vào trong dấu [] tại lựa chọn D dựa vào kiến thức của bạn.
Hãy nhớ một luật quan trọng rằng: câu trả lời của bạn phải khác các lựa chọn còn lại
Câu hỏi: Giai đoạn từ thế kỉ X đến thế kỉ XV được coi là thời kì
Lựa chọn: 
A: hình thành nền văn minh Đông Nam Á
B: phát triển mạnh mẽ của văn minh Đông Nam Á
C: suy thoái của văn minh Đông Nam Á
D: []
Hãy đưa ra câu trả lời chỉ chứa duy nhất nội dung của phần lựa chọn được yêu cầu.
",văn minh Đông Nam Á bước vào thời kì cận đại,D,B
