Question,First_half,Label
"Theo Nghị quyết số 76/NQ-CP của Chính phủ ngày 15/07/2021 Ban hành Chương trình tổng thể cải cách hành chính nhà nước  [MASKED]
A: Tiếp tục xây dựng nền hành chính dân chủ, chuyên nghiệp, hiện đại, tinh gọn, hiệu lực, hiệu quả, có năng lực kiến tạo phát triển, liêm chính, phục vụ nhân dân, trên cơ sở những quan điểm, chủ trương, đường lối của Đảng về đẩy mạnh toàn diện, đồng bộ công cuộc đổi mới, xây dựng Nhà nước pháp quyền xã hội chủ nghĩa của nhân dân, do nhân dân, vì nhân dân trong giai đoạn 2021 - 2030 
B: Cải cách hành chính phải gắn với nâng cao nhận thức, đổi mới tư duy và hành động sáng tạo; đổi mới lề lối làm việc, phương thức quản trị hiện đại, trên cơ sở đẩy mạnh ứng dụng công nghệ số, thực hiện chuyển đổi số trong hoạt động của các cơ quan hành chính nhà nước; tận dụng có hiệu quả thành tựu, tiến bộ khoa học và công nghệ, nhất là những thành tựu của cuộc Cách mạng công nghiệp lần thứ tư, với lộ trình, bước đi phù hợp, tránh mọi biểu hiện bàng quan, thiếu tự tin, thụ động, nhưng không nóng vội, chủ quan, duy ý chí
C: Các nội dung cải cách hành chính phải được tiến hành đồng bộ, thống nhất, có trọng tâm, trọng điểm, phù hợp với điều kiện thực tiễn và góp phần thúc đẩy thực hiện thắng lợi các mục tiêu phát triển kinh tế - xã hội của đất nước theo từng giai đoạn 
D: Quán triệt chủ trương của Đảng về cải cách hành chính là một trong những đột phá phát triển đất nước; gắn cải cách hành chính đồng bộ với cải cách lập pháp, cải cách tư pháp và đổi mới phương thức lãnh đạo của Đảng, góp phần xây dựng, hoàn thiện Nhà nước pháp quyền xã hội chủ nghĩa Việt Nam
",Theo Nghị quyết số 76/NQ-CP của Chính phủ ngày 15/07/2021 Ban hành Chương trình tổng thể cải cách hành chính nhà nước ,"giai đoạn 2021 - 2030, Mục tiêu chung chương trình tổng thể cải cách hành chính nhà nước giai đoạn 2021 – 2030:"
"Theo Nghị định 138/2020/NĐ-CP; 27/11/2020. Có bao nhiêu nhóm đối tượng được  [MASKED]
A: 5 nhóm đối tượng 
B: 3 nhóm đối tượng
C: 2 nhóm đối tượng 
D: 4 nhóm đối tượng
",Theo Nghị định 138/2020/NĐ-CP; 27/11/2020. Có bao nhiêu nhóm đối tượng được ,cộng điểm ưu tiên trong thi tuyển hoặc xét tuyển công chức?
"Tuyên ngôn ngành Thuế có  [MASKED]
A: 3 
B: 4
C: 5 
D: 6
",Tuyên ngôn ngành Thuế có ,tất cả bao nhiêu giá trị?
"Theo Luật Cán bộ, công chức năm 2008; một trong  [MASKED]
A: Bảo đảm cấp dưới phải phục tùng sự chỉ đạo, lãnh đạo của cấp trên 
B: Bảo đảm tính hệ thống, thống nhất, liên tục, thông suốt và hiệu quả
C: Bảo đảm mối quan hệ dọc, thống nhất cấp dưới phục tùng cấp trên 
D: Bảo đảm chặt chẽ, linh hoạt, sáng tạo theo quy định của pháp luật
","Theo Luật Cán bộ, công chức năm 2008; một trong ",các nguyên tắc trong thi hành công vụ là gì?
"Thực hiện cải cách hành chính theo mục tiêu và nội dung chương trình cải  [MASKED]
A: Bộ tài chính 
B: Tổng cục thuế
C: Cục thuế 
D: Chi cục thuế
",Thực hiện cải cách hành chính theo mục tiêu và nội dung chương trình cải ,cách hành chính được Bộ trưởng Bộ Tài chính phê duyệt là nhiệm vụ của
"Theo Nghị định 138/2020/NĐ-CP; 27/11/2020. Xác định phương  [MASKED]
A: Quốc hội 
B: Văn phòng Quốc hội
C: Tất cả phương án đều đúng 
D: Uỷ ban thường vụ Quốc hội
",Theo Nghị định 138/2020/NĐ-CP; 27/11/2020. Xác định phương ,án đúng về cơ quan quản lý công chức?
"Theo Luật cán bộ, công chức 2008, Cán bộ, công chức làm việc ở miền núi, biên giới, hải đảo, vùng sâu, vùng xa, vùng dân tộc thiểu số, vùng  [MASKED]
A: Hưởng phụ cấp 
B: Hưởng chính sách ưu đãi
C: Đáp án 1 và 2 đúng 
D: Đáp án 1 và 2 sai
","Theo Luật cán bộ, công chức 2008, Cán bộ, công chức làm việc ở miền núi, biên giới, hải đảo, vùng sâu, vùng xa, vùng dân tộc thiểu số, vùng ","có điều kiện kinh tế - xã hội đặc biệt khó khăn hoặc trong các ngành, nghề có môi trường độc hại, nguy hiểm được hưởng chính sách gì về lương?"
"Luật ban hành văn bản quy phạm pháp luật năm 2015 quy định cơ  [MASKED]
A: Sở Tư pháp và Văn phòng UBND cấp tỉnh 
B: Ban Pháp chế HĐND thành phố
C: Sở Tư pháp 
D: Văn phòng UBND cấp tỉnh
",Luật ban hành văn bản quy phạm pháp luật năm 2015 quy định cơ ,quan nào có trách nhiệm thẩm định dự thảo quyết định của UBND cấp tỉnh?
"Theo Nghị định 123/2016/NĐ-CP; Ngày 01/09/2016. Chọn phương án đúng về  [MASKED]
A: Kiểm tra, thanh tra việc thực hiện chính sách, pháp luật về ngành, lĩnh vực thuộc phạm vi quản lý nhà nước của Bộ 
B: Hướng dẫn tiêu chuẩn chức danh lãnh đạo, quản lý của các cơ quan chuyên môn thuộc Ủy ban nhân dân tỉnh, thành phố trực thuộc Trung ương
C: Quản lý và chịu trách nhiệm về tài sản Nhà nước giao theo quy định của pháp luật 
D: Tất cả các phương án đều đúng
",Theo Nghị định 123/2016/NĐ-CP; Ngày 01/09/2016. Chọn phương án đúng về ,"nhiệm vụ, quyền hạn của Bộ Về kiểm tra, thanh tra?"
"Theo Quyết định 05/QĐ-TCT 2023 Kế hoạch cải cách hành  [MASKED]
A: 5 Nhiệm vụ 
B: 6 Nhiệm vụ
C: 7 Nhiệm vụ 
D: 8 Nhiệm vụ
",Theo Quyết định 05/QĐ-TCT 2023 Kế hoạch cải cách hành ,"chính của Tổng cục Thuế, Nhiệm vụ của kế hoạch gồm:"
"Theo Hiến pháp 2013, Chủ tịch nước ban hành  [MASKED]
A: Nghị định, Lệnh 
B: Lệnh, quyết định
C: Lệnh, nghị quyết 
D: Lệnh, quyết định, thông tư
","Theo Hiến pháp 2013, Chủ tịch nước ban hành ",".....để thực hiện nhiệm vụ, quyền hạn của mình."
"Theo Quyết định số 1495/QĐ-TCT ngày 25/10/2021 của Tổng cục Thuế, Đến năm 2025 về Cải cách thể chế đối  [MASKED]
A: Rà soát, thống kê và đơn giản hóa các thủ tục hành chính giữa cơ quan thuế với cơ quan hành chính nhà nước khác 
B: Thường xuyên, kịp thời cập nhật, công khai thủ tục hành chính bằng nhiều hình thức khác nhau, tạo thuận lợi cho người dân, tổ chức tìm hiểu và thực hiện. Vận hành và khai thác có hiệu quả Cơ sở dữ liệu thủ tục hành chính trên Cổng Dịch vụ công Quốc gia
C: Xây dựng và hoàn thiện thể chế quản lý thuế trong một số lĩnh vực trọng yếu như: chống chuyển giá; hoạt động sản xuất kinh doanh mới phát sinh trong nền kinh tế: kinh tế số; kinh tế chia sẻ; sản xuất thông minh; giao dịch xuyên biên giới 
D: Tất cả các đáp án trên
","Theo Quyết định số 1495/QĐ-TCT ngày 25/10/2021 của Tổng cục Thuế, Đến năm 2025 về Cải cách thể chế đối ","với nhiệm vụ Xây dựng, hoàn thiện các văn bản hướng dẫn Luật Quản lý thuế gồm nội dung nào?"
"Luật Thực hành tiết kiệm, chống lãng phí áp dụng  [MASKED]
A: Ngân sách nhà nước 
B: Vốn nhà nước
C: Tài sản nhà nước 
D: Tất cả đều đúng
","Luật Thực hành tiết kiệm, chống lãng phí áp dụng ",cho việc quản lý và sử dụng những nguồn lực nào?
"Luật ban hành văn bản quy phạm pháp luật năm 2015 quy định Thủ  [MASKED]
A: Chỉ thị và Nghị quyết 
B: Quyết định
C: Chỉ thị 
D: Nghị quyết
",Luật ban hành văn bản quy phạm pháp luật năm 2015 quy định Thủ ,tướng Chính phủ ban hành văn bản quy phạm pháp luật nào sau đây?
"Theo Hiến pháp 2013, Bỏ phiếu tín nhiệm đối với người giữ chức vụ  [MASKED]
A: UBTVQH 
B: Chính Phủ
C: Quốc hội 
D: Thủ tướng
","Theo Hiến pháp 2013, Bỏ phiếu tín nhiệm đối với người giữ chức vụ ",do Quốc hội bầu hoặc phê chuẩn là nhiệm vụ và quyền hạn của
"Theo Luật Cán bộ, Công chức sửa đổi 2019. Trường hợp cá nhân đã bị khởi tố, truy tố hoặc đã có quyết định đưa ra xét xử theo thủ tục tố tụng hình sự nhưng sau đó có quyết định đình chỉ điều tra hoặc đình chỉ vụ án mà hành vi vi phạm có dấu hiệu vi phạm kỷ luật thì bị xem xét xử lý kỷ luật. Thời gian  [MASKED]
A: 3 
B: 4
C: 5 
D: 6
","Theo Luật Cán bộ, Công chức sửa đổi 2019. Trường hợp cá nhân đã bị khởi tố, truy tố hoặc đã có quyết định đưa ra xét xử theo thủ tục tố tụng hình sự nhưng sau đó có quyết định đình chỉ điều tra hoặc đình chỉ vụ án mà hành vi vi phạm có dấu hiệu vi phạm kỷ luật thì bị xem xét xử lý kỷ luật. Thời gian ","điều tra, truy tố, xét xử theo thủ tục tố tụng hình sự không được tính vào thời hạn xử lý kỷ luật. Trong thời hạn .......... ngày làm việc, kể từ ngày ra quyết định đình chỉ điều tra, đình chỉ vụ án, người ra quyết định phải gửi quyết định và tài liệu có liên quan cho cơ quan, tổ chức, đơn vị có thẩm quyền xử lý kỷ luật?"
"Theo Nghị quyết số 76/NQ-CP của Chính phủ ngày 15/07/2021 Ban hành Chương trình tổng thể cải cách hành chính nhà nước  [MASKED]
A: 90% hệ thống báo cáo của các bộ, ngành, địa phương được kết nối liên thông, chia sẻ dữ liệu với Hệ thống thông tin báo cáo quốc gia 
B: 95% hệ thống báo cáo của các bộ, ngành, địa phương được kết nối liên thông, chia sẻ dữ liệu với Hệ thống thông tin báo cáo quốc gia
C: 99% hệ thống báo cáo của các bộ, ngành, địa phương được kết nối liên thông, chia sẻ dữ liệu với Hệ thống thông tin báo cáo quốc gia 
D: 100% hệ thống báo cáo của các bộ, ngành, địa phương được kết nối liên thông, chia sẻ dữ liệu với Hệ thống thông tin báo cáo quốc gia
",Theo Nghị quyết số 76/NQ-CP của Chính phủ ngày 15/07/2021 Ban hành Chương trình tổng thể cải cách hành chính nhà nước ,"giai đoạn 2021 - 2030, Mục tiêu Xây dựng và phát triển Chính phủ điện tử, Chính phủ số Đến năm 2025:"
"Theo Nghị định 101/2020/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 123/2016/NĐ-CP ngày 01 tháng 9 năm 2016 của Chính phủ, hãy tìm đáp án đúng để điền vào chỗ trống: “Trong quá trình thực hiện sắp xếp lại tổ chức, số lượng cấp phó của người đứng đầu các tổ chức, đơn vị do sáp nhập, hợp nhất có thể cao hơn quy định tại  [MASKED]
A: 6 tháng 
B: 1 năm
C: 2 năm 
D: 3 năm
","Theo Nghị định 101/2020/NĐ-CP sửa đổi, bổ sung một số điều của Nghị định số 123/2016/NĐ-CP ngày 01 tháng 9 năm 2016 của Chính phủ, hãy tìm đáp án đúng để điền vào chỗ trống: “Trong quá trình thực hiện sắp xếp lại tổ chức, số lượng cấp phó của người đứng đầu các tổ chức, đơn vị do sáp nhập, hợp nhất có thể cao hơn quy định tại ","Nghị định này, nhưng khi có cấp phó nghỉ hưu hoặc điều chuyển công tác thì không được bổ sung và phải có giải pháp điều chỉnh, sắp xếp lại số cấp phó vượt quy định để bảo đảm trong thời hạn ….. kể từ ngày sáp nhập, hợp nhất số lượng cấp phó của người đứng đầu các tổ chức, đơn vị phải thực hiện theo đúng quy định.”"
"Theo Nghị định 30/2020/NĐ-CP của Chính phủ ngày 5/3/2020 về công tác văn thư. “Bản hoàn chỉnh về nội  [MASKED]
A: Bản sao lục 
B: Bản trích sao
C: Bản chính văn bản giấy 
D: Bản sao y
",Theo Nghị định 30/2020/NĐ-CP của Chính phủ ngày 5/3/2020 về công tác văn thư. “Bản hoàn chỉnh về nội ,"dung, thể thức văn bản, được tạo từ bản có chữ ký trực tiếp của người có thẩm quyền” là?"
"Theo Quyết định 05/QĐ-TCT 2023 Kế hoạch cải cách hành chính của Tổng cục  [MASKED]
A: Nghiên cứu và xây dựng các đề án hoàn thiện thể chế thu NSNN, tăng cường công tác thanh tra, kiểm tra thuế, xử lý nợ đọng thuế, đảm bảo thu đúng, thu đủ, kịp thời các khoản thuế, phí, lệ phí và thu khác vào NSNN 
B: Tăng cường đào tạo và bồi dưỡng công chức, viên chức toàn ngành; gắn việc đào tạo, bồi dưỡng với thực tiễn, đảm bảo đúng quy định, đúng yêu cầu thực hiện nhiệm vụ trong bối cảnh chuyển đổi số và toàn cầu hóa
C: Triển khai công tác thi, xét nâng ngạch công chức, thăng hạng viên chức đảm bảo theo quy định Thực hiện giao biên chế, tinh giản biên chế được cấp có thẩm quyền giao (bao gồm biên chế hành chính và số lượng người làm việc trong các đơn vị sự nghiệp thuộc Tổng cục Thuế) đảm bảo hợp lý, đáp ứng được triển khai hiệu quả nhiệm vụ được giao 
D: Tất cả các đáp án trên
",Theo Quyết định 05/QĐ-TCT 2023 Kế hoạch cải cách hành chính của Tổng cục ,"Thuế, Nhiệm vụ nào dưới đây thuộc nhiệm vụ về Cải cách tài chính công?"
"Đặc điểm nào dưới đây không  [MASKED]
A: Gián thu 
B: Đánh nhiều giai đoạn
C: Trùng lắp 
D: Có tính trung lập cao
",Đặc điểm nào dưới đây không ,phải của Thuế giá trị gia tăng:
"Đối tượng chịu Thuế  [MASKED]
A: Hàng hoá dịch vụ sản xuất, kinh doanh ở Việt Nam 
B: Hàng hoá, dịch vụ mua của tổ chức, cá nhân ở nước ngoài
C: Hàng hoá, dịch vụ dùng cho sản xuất, kinh doanh và tiêu dùng ở Việt Nam (bao gồm cả hàng hoá, dịch vụ mua của tổ chức, cá nhân ở nước ngoài), trừ các đối tượng không chịu Thuế giá trị gia tăng 
D: Tất cả các đáp án trên
",Đối tượng chịu Thuế ,giá trị gia tăng là:
"Hàng hoá, dịch vụ nào sau đây thuộc  [MASKED]
A: Hàng hóa xuất khẩu ra nước ngoài, kể cả uỷ thác xuất khẩu 
B: Hàng hoá gia công chuyển tiếp
C: Hàng hoá xuất khẩu tại chỗ 
D: Sản phẩm xuất khẩu là tài nguyên, khoáng sản khai thác chưa chế biến theo quy định của chính phủ
","Hàng hoá, dịch vụ nào sau đây thuộc ",đối tượng không chịu Thuế giá trị gia tăng:
"Hàng hoá, dịch vụ nào sau đây thuộc  [MASKED]
A: Nạo vét kênh mương nội đồng phục vụ sản xuất nông nghiệp 
B: Nước sạch phục vụ sản xuất và sinh hoạt
C: Phân bón 
D: Thức ăn gia súc, gia cầm và thức ăn cho vật nuôi kháC
","Hàng hoá, dịch vụ nào sau đây thuộc ",đối tượng không chịu Thuế giá trị gia tăng:
"Đối với hàng hoá, dịch vụ dùng để trao đổi, tiêu  [MASKED]
A: Giá bán chưa có Thuế giá trị gia tăng 
B: Giá bán đã có Thuế giá trị gia tăng
C: Giá tính thuế của hàng hoá, dịch vụ cùng loại 
D: Giá tính thuế của hàng hoá, dịch vụ cùng loại hoặc tương đương tại thời điểm phát sinh hoạt động trao đổi, tiêu dùng nội bộ
","Đối với hàng hoá, dịch vụ dùng để trao đổi, tiêu ","dùng nội bộ, giá tính Thuế giá trị gia tăng là:"
"Đối với hàng hoá luân chuyển nội bộ để tiếp tục quá  [MASKED]
A: Không phải tính và nộp Thuế giá trị gia tăng 
B: Giá bán chưa có Thuế giá trị gia tăng
C: Giá bán đã có Thuế giá trị gia tăng 
D: Giá tính thuế của hàng hoá, dịch vụ cùng loại hoặc tương đương tại thời điểm phát sinh các hoạt động này
",Đối với hàng hoá luân chuyển nội bộ để tiếp tục quá ,"trình sản xuất kinh doanh, giá tính Thuế giá trị gia tăng là:"
