Question,Label,Fed_prompt
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Tên thật của nhà văn Ngô Tất Tố là gì?
### Lựa chọn:
A: Ngô Tất Tố 
B: Ngô Văn Tố
C: Ngô Công Tố 
D: [MASKED]",Ngô Lộc Hà,"### Câu hỏi: Tên thật của nhà văn Ngô Tất Tố là gì?
### Lựa chọn:
A: Ngô Tất Tố
B: Ngô Văn Tố
C: Ngô Công Tố
D:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Khuynh hướng sáng tác văn học chủ yếu của Ngô Tất Tố là gì?
### Lựa chọn:
A: Dân chủ, tiến bộ 
B: Chuyên viết về nông thôn
C: [MASKED] 
D: Cả A, B, C đều đúng",Chuyên viết về những cuộc kháng chiến cam go,"### Câu hỏi: Khuynh hướng sáng tác văn học chủ yếu của Ngô Tất Tố là gì?
### Lựa chọn:
A: Dân chủ, tiến bộ
B: Chuyên viết về nông thôn
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Điền vào chỗ trống từ thích hợp để được một định nghĩa hoàn chỉnh về một thể loại văn học: “ |...| là một tác phẩm tự sự cỡ lớn có khả năng phản ánh hiện thực đời sống ở mọi giới hạn không gian và thời gian”
### Lựa chọn:
A: Truyện ngắn 
B: Tiểu thuyết
C: [MASKED] 
D: Hồi kí",Thơ trữ tình,"### Câu hỏi: Điền vào chỗ trống từ thích hợp để được một định nghĩa hoàn chỉnh về một thể loại văn học: “ |...| là một tác phẩm tự sự cỡ lớn có khả năng phản ánh hiện thực đời sống ở mọi giới hạn không gian và thời gian”
### Lựa chọn:
A: Truyện ngắn
B: Tiểu thuyết
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Nhận định nào sau đây nói đúng nhất nội dung chính của đoạn trích Tức nước vỡ bờ?
### Lựa chọn:
A: A. Vạch trần bộ mặt tàn ác của xã hội thực dân phong kiến đương thời. 
B: [MASKED]
C: C. Cho thấy vẻ đẹp tâm hồn của người phụ nữ nông dân: vừa giàu lòng yêu thương vừa có sức sống tiềm tàng mạnh mẽ. 
D: D. Tất cả các đáp án trên đều đúng.",B. Chỉ ra nỗi cực khổ của người nông dân bị áp bức.,"### Câu hỏi: Nhận định nào sau đây nói đúng nhất nội dung chính của đoạn trích Tức nước vỡ bờ?
### Lựa chọn:
A: A. Vạch trần bộ mặt tàn ác của xã hội thực dân phong kiến đương thời.
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Nhà văn Ngô Tất Tố từng làm những công việc gì?
### Lựa chọn:
A: [MASKED] 
B: Làm báo
C: Viết văn 
D: Cả A, B, C đều đúng","Khảo cứu triết học, văn học cổ","### Câu hỏi: Nhà văn Ngô Tất Tố từng làm những công việc gì?
### Lựa chọn:
A:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Ý nào sau đây nói đúng nhất tính cách của tên cai lệ được thể hiện trong những câu văn trên?
### Lựa chọn:
A: Hung hăng, sẵn sàng gây tội ác mà không hề chùn tay. 
B: Có tính cách hung bạo, dã thú.
C: [MASKED] 
D: Tất cả các đáp án trên đều đúng.","Có những lời lẽ, cử chỉ đểu cáng và phũ phàng đến rợn người.","### Câu hỏi: Ý nào sau đây nói đúng nhất tính cách của tên cai lệ được thể hiện trong những câu văn trên?
### Lựa chọn:
A: Hung hăng, sẵn sàng gây tội ác mà không hề chùn tay.
B: Có tính cách hung bạo, dã thú.
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Đọan trích Tức nước vỡ bờ được trích từ chương thứ bao nhiêu của tác phẩm ""Tắt đèn""?
### Lựa chọn:
A: Chương VIII 
B: Chương VII
C: [MASKED] 
D: Chương XVII",Chương XVIII,"### Câu hỏi: Đọan trích Tức nước vỡ bờ được trích từ chương thứ bao nhiêu của tác phẩm ""Tắt đèn""?
### Lựa chọn:
A: Chương VIII
B: Chương VII
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Dòng nào nhận xét đúng về diễn biến thái độ của chị Dậu với tên cai lệ trong đoạn trích Tức nước vỡ bờ?
### Lựa chọn:
A: Từ thiết tha van xin đến cãi lí và tiếp tục van xin. 
B: [MASKED]
C: Từ nhẫn nhục đến phản kháng bằng lời, chống trả bằng hành động quyết liệt. 
D: Từ nhẫn nhục đến phản kháng quyết liệt bằng lí lẽ.",Từ nhẫn nhục đến phản ứng quyết liệt bằng vũ lực rồi bằng lí lẽ.,"### Câu hỏi: Dòng nào nhận xét đúng về diễn biến thái độ của chị Dậu với tên cai lệ trong đoạn trích Tức nước vỡ bờ?
### Lựa chọn:
A: Từ thiết tha van xin đến cãi lí và tiếp tục van xin.
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Câu văn nào sau đây thể hiện thái độ bắt đầu có sự phản kháng của chị Dậu đối với tên cai lệ?
### Lựa chọn:
A: Chị Dậu vẫn thiết tha. 
B: Hình như tức quá không thể chịu được, chị Dậu liều mạng cự lại.
C: [MASKED] 
D: Chị Dậu nghiến hai hàm răng.",Chị Dậu run run.,"### Câu hỏi: Câu văn nào sau đây thể hiện thái độ bắt đầu có sự phản kháng của chị Dậu đối với tên cai lệ?
### Lựa chọn:
A: Chị Dậu vẫn thiết tha.
B: Hình như tức quá không thể chịu được, chị Dậu liều mạng cự lại.
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Nhận xét nào sau đây không đúng với đoạn trích Tức nước vỡ bờ?
### Lựa chọn:
A: Mang giá trị châm biếm sâu sắc 
B: Là đoạn trích có kịch tính rất cao
C: Thể hiện tài năng xây dựng nhân vật của Ngô Tất Tố 
D: [MASKED]",Có giá trị nhân đạo và hiện thực lớn,"### Câu hỏi: Nhận xét nào sau đây không đúng với đoạn trích Tức nước vỡ bờ?
### Lựa chọn:
A: Mang giá trị châm biếm sâu sắc
B: Là đoạn trích có kịch tính rất cao
C: Thể hiện tài năng xây dựng nhân vật của Ngô Tất Tố
D:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Quan hệ ý nghĩa giữa các vế trong câu văn trên là:
### Lựa chọn:
A: quan hệ lựa chọn 
B: quan hệ tương phản
C: quan hệ nối tiếp 
D: [MASKED]",quan hệ nguyên nhân,"### Câu hỏi: Quan hệ ý nghĩa giữa các vế trong câu văn trên là:
### Lựa chọn:
A: quan hệ lựa chọn
B: quan hệ tương phản
C: quan hệ nối tiếp
D:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Nhận định nào sau đây nói đúng nhất nội dung chính của đoạn trích Tức nước vỡ bờ?
### Lựa chọn:
A: A. Vạch trần bộ mặt tàn ác của xã hội thực dân phong kiến đương thời. 
B: [MASKED]
C: C. Cho thấy vẻ đẹp tâm hồn của người phụ nữ nông dân: vừa giàu lòng yêu thương vừa có sức sống tiềm tàng mạnh mẽ. 
D: D. Cả (1), (2), (3) đều đúng.",B. Chỉ ra nỗi cực khổ của người nông dân bị áp bức.,"### Câu hỏi: Nhận định nào sau đây nói đúng nhất nội dung chính của đoạn trích Tức nước vỡ bờ?
### Lựa chọn:
A: A. Vạch trần bộ mặt tàn ác của xã hội thực dân phong kiến đương thời.
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Trong đoạn trích Tức nước vỡ bờ, tác giả chủ yếu miêu tả các nhân vật bằng cách nào?
### Lựa chọn:
A: Giới thiệu về nhân vật và các phẩm chất tính cách của nhân vật. 
B: Không dùng cách nào trong ba cách trên.
C: [MASKED] 
D: Để cho nhân vật tự bộc lộ qua hành vi, giọng nói, điệu bộ.",Để cho nhân vật này nói về nhân vật kia.,"### Câu hỏi: Trong đoạn trích Tức nước vỡ bờ, tác giả chủ yếu miêu tả các nhân vật bằng cách nào?
### Lựa chọn:
A: Giới thiệu về nhân vật và các phẩm chất tính cách của nhân vật.
B: Không dùng cách nào trong ba cách trên.
C:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Nếu viết: “Trong tác phẩm Tắt đèn thông qua hình tượng nhân vật chị Dậu, tác giả đã ca ngợi phẩm chất tốt đẹp của người nông dân.” câu văn sai vì sao?
### Lựa chọn:
A: Đặt dấu chấm câu khi câu chưa kết thúc. 
B: [MASKED]
C: Thiếu dấu ngắt câu khi câu đã kết thúc. 
D: Đặt dấu phảy ngắt câu không phù hợp.",Thiếu dấu thích hợp để tách bộ phận của câu khi cần thiết.,"### Câu hỏi: Nếu viết: “Trong tác phẩm Tắt đèn thông qua hình tượng nhân vật chị Dậu, tác giả đã ca ngợi phẩm chất tốt đẹp của người nông dân.” câu văn sai vì sao?
### Lựa chọn:
A: Đặt dấu chấm câu khi câu chưa kết thúc.
B:"
"Dựa vào trí nhớ của bạn về các bộ dữ liệu, hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm. 
Lưu ý, hãy đưa ra câu trả lời chỉ có nội dung của phần lựa chọn bị che, câu trả lời của bạn phải có nội dung khác với các lựa chọn còn lại.
### Câu hỏi: Hãy nêu những sự việc tiêu biểu trong đoạn trích Tức nước vỡ bờ (trích Tắt đèn của Ngô Tất Tố)?
### Lựa chọn:
A: Anh Dậu vừa kề bát chào vào miệng thì cai lệ xông vào - Cai lệ hô hào người trói anh Dậu để giải ra đình - Chị Dậu đánh nhau với cai lệ và người nhà ông lí. 
B: Chị Dậu nấu cháo cho chồng ăn - Nói chuyện với bà cụ hàng xóm - Chị cãi nhau với tên cai lệ - anh Dậu khuyên vợ không nên làm như thế.
C: [MASKED] 
D: Vợ chồng nhà Dậu ăn cháo - Cai lệ xông vào đánh đập anh Dậu và hô người trói giải ra đình làng - Chị Dậu van xin không được đã chống lại bọn tay sai.",Anh Dậu đang chuẩn bị ăn cháo thì cai lệ xông vào - Chị Dậu van xin hắn - Hắn vẫn nhất quyết không tha và hô hào to hơn - Chị Dậu bị cai lệ tát.,"### Câu hỏi: Hãy nêu những sự việc tiêu biểu trong đoạn trích Tức nước vỡ bờ (trích Tắt đèn của Ngô Tất Tố)?
### Lựa chọn:
A: Anh Dậu vừa kề bát chào vào miệng thì cai lệ xông vào - Cai lệ hô hào người trói anh Dậu để giải ra đình - Chị Dậu đánh nhau với cai lệ và người nhà ông lí.
B: Chị Dậu nấu cháo cho chồng ăn - Nói chuyện với bà cụ hàng xóm - Chị cãi nhau với tên cai lệ - anh Dậu khuyên vợ không nên làm như thế.
C:"
