Question,Label,Fed_prompt
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Sự đổi mới nền kinh tế biểu [MASKED]
### Lựa chọn:
A: Nông nghiệp 
B: Công nghiệp – xây dựng
C: Dịch vụ 
D: Cả B và C",hiện qua việc tăng mạnh tỷ trọng?,Sự đổi mới nền kinh tế biểu
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Biểu hiện nào sau đây thể hiện sự [MASKED]
### Lựa chọn:
A: Giảm tỉ trọng khu vực nông, lâm, ngư nghiệp. 
B: Trong nông nghiệp đã hình thành các vùng chuyên canh.
C: Kinh tế cá thể được thùa nhận và ngày càng phát triển. 
D: Công nghiệp là ngành có tốc độ phát triển nhanh nhất.",chuyển dịch cơ cấu kinh tế theo lãnh thổ?,Biểu hiện nào sau đây thể hiện sự
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tài nguyên sinh vật có ảnh [MASKED]
### Lựa chọn:
A: Cây trồng và vật nuôi là đối tượng hoạt động của nông nghiệp 
B: Sinh vật là tư liệu sản xuất không thể thay thế được của nông nghiệp.
C: Đây là nguồn cung cấp hữu cơ để tăng độ phì cho đất. 
D: Thực vật là nguồn thức ăn quan trọng phục vụ chăn nuôi.",hưởng lớn đến nông nghiệp vì?,Tài nguyên sinh vật có ảnh
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nhân tố quyết định đến sự phát [MASKED]
### Lựa chọn:
A: Nhân tố kinh tế – xã hội 
B: Sự phát triển công nghiệp
C: Yếu tố thị trường 
D: Tất cả các yếu tố trên",triển và phân bố nông nghiệp là?,Nhân tố quyết định đến sự phát
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Loại đất chiếm diện tích [MASKED]
### Lựa chọn:
A: Phù sa 
B: Mùn núi cao
C: Feralit 
D: Đất cát ven biển",lớn nhất nước ta là?,Loại đất chiếm diện tích
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Cơ cấu nông nghiệp nước [MASKED]
### Lựa chọn:
A: Tăng tỉ trọng của ngành chăn nuôi, giảm tỉ trọng ngành trồng trọt. 
B: Tăng tỉ trọng cây cây lương thực, giảm tỉ trọng cây công nghiệp.
C: Tăng tỉ trọng cây công nghiệp hàng năm, giảm tỉ trọng cây công nghiệp lâu năm. 
D: Tăng tỉ trọng cây lúa, giảm tỉ trọng cây hoa màu.",ta đang thay đổi theo hướng?,Cơ cấu nông nghiệp nước
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Gạo là mặt hàng nông sản [MASKED]
### Lựa chọn:
A: Dẫn đầu thế giới. 
B: Xếp thứ hai thế giới.
C: Xếp thứ tư thế giới. 
D: Xếp thứ năm thế giới.",xuất khẩu mà nước ta đang?,Gạo là mặt hàng nông sản
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Ở nước ta chăn nuôi chiếm tỉ trọng [MASKED]
### Lựa chọn:
A: Nước ta đất hẹp người đông nên chăn nuôi khó phát triển. 
B: Không có nhiều đồng cỏ, nguồn thức ăn còn thiếu.
C: Giống gia súc, gia cầm có chất lượng thấp. 
D: Cơ sở vật chất cho chăn nuôi còn yếu kém",thấp trong nông nghiệp nguyên nhân chủ yếu là?,Ở nước ta chăn nuôi chiếm tỉ trọng
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Loại rừng nào có thế tiến hành [MASKED]
### Lựa chọn:
A: Rừng sản xuất. 
B: Rừng phòng hộ.
C: Rừng đặc dụng. 
D: Tất cả các loại rừng trên.",khai thác gỗ đi đôi với trồng mới?,Loại rừng nào có thế tiến hành
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Cung cấp gỗ cho công nghiệp chế [MASKED]
### Lựa chọn:
A: Rừng sản xuất 
B: Rừng đặc dụng
C: Rừng nguyên sinh 
D: Rừng phòng hộ",biến gỗ và cho sản xuất là?,Cung cấp gỗ cho công nghiệp chế
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tỉnh nào sau đây không [MASKED]
### Lựa chọn:
A: Thành phố Hồ Chí Minh 
B: Bình Dương
C: Long An 
D: Tây Ninh",thuộc vùng Đông Nam Bộ?,Tỉnh nào sau đây không
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đông Nam Bộ bao gồm [MASKED]
### Lựa chọn:
A: 5 
B: 6
C: 7 
D: 8","bao nhiêu tỉnh, thành phố?",Đông Nam Bộ bao gồm
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Hai loại đất chiếm diện tích [MASKED]
### Lựa chọn:
A: Đát xám và đất phù sa 
B: Đất badan và đất feralit
C: Đất phù sa và đất feralit 
D: Đất badan và đất xám",lớn nhất ở Đông Nam Bộ là?,Hai loại đất chiếm diện tích
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Các ngành công nghiệp hiện đại đã hình [MASKED]
### Lựa chọn:
A: Dệt – may, da - giầy, gốm sứ 
B: Dầu khí, phân bón, năng lượng
C: Chế biến lương thực- thực phẩm, cơ khí 
D: Dầu khí, điện tử, công nghệ cao",thành và phát triển ở Đông Nam Bộ là?,Các ngành công nghiệp hiện đại đã hình
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Cây công nghiệp lâu năm được trồng [MASKED]
### Lựa chọn:
A: Điều 
B: Cà phê
C: Cao su 
D: Hồ tiêu",nhiều nhất ở Đông Nam Bộ là?,Cây công nghiệp lâu năm được trồng
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tỷ lệ dầu thô khai thác ở [MASKED]
### Lựa chọn:
A: 30% 
B: 40%
C: 90% 
D: 100%",Đông Nam Bộ so với cả nước chiếm,Tỷ lệ dầu thô khai thác ở
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Ý nào không đúng về đặc điểm [MASKED]
### Lựa chọn:
A: Thành phố Hồ Chí Minh là đầu mối giao thông quan trọng nhất của vùng 
B: Vùng nhận được đầu tư nước ngoài chiếm tỉ lệ cao nhất cả nước
C: Cao su là mặt hàng xuất khẩu mang lại giá trị cao nhất 
D: Dầu thô mang lại giá trị kinh tế cao nhất",ngành dịch vụ vùng Đông Nam Bộ,Ý nào không đúng về đặc điểm
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đầu mối giao thông vận tải hàng đầu [MASKED]
### Lựa chọn:
A: Vũng Tàu 
B: TP Hồ Chí Minh
C: Đà Lạt 
D: Nha Trang",của Đông Nam Bộ và cả nước là?,Đầu mối giao thông vận tải hàng đầu
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Mặt hàng không phải xuất khẩu [MASKED]
### Lựa chọn:
A: Dầu thô 
B: Thực phẩm chế biến
C: Than đá 
D: Hàng nông sản",hàng đầu của Đông Nam Bộ là?,Mặt hàng không phải xuất khẩu
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Thuận lợi lớn nhất về vị trí [MASKED]
### Lựa chọn:
A: Toàn bộ diện tích là đồng bằng 
B: Ba mặt giáp biển
C: Nằm ở cực Nam tổ quốc 
D: Rộng lớn nhất cả nước",của Đồng bằng Sông Cửu Long là?,Thuận lợi lớn nhất về vị trí
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Nhận định nào sau đây không [MASKED]
### Lựa chọn:
A: Năng suất lúa cao nhất 
B: Diện tích đồng bằng lớn nhất
C: Sản xuất lúa gạo nhiều nhất 
D: Xuất khẩu nông sản nhiều nhất",đúng với Đồng bằng Sông Cửu Long?,Nhận định nào sau đây không
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Là đồng bằng châu thổ lớn nhất nước ta, [MASKED]
### Lựa chọn:
A: $20 000 km^{2}$ 
B: $30 000 km^{2}$
C: $40 000 km^{2}$ 
D: $50 000 km^{2}$",Đồng bằng sông Cửu Long có diện tích khoảng?,"Là đồng bằng châu thổ lớn nhất nước ta,"
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Khó khăn lớn nhất đối với nông nghiệp ở [MASKED]
### Lựa chọn:
A: Xâm nhập mặn 
B: Cháy rừng
C: Triều cường 
D: Thiếu nước ngọt",Đồng bằng sông Cửu Long vào mùa khô là?,Khó khăn lớn nhất đối với nông nghiệp ở
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Bên cạnh là vựa lúa số 1 của cả [MASKED]
### Lựa chọn:
A: Nghề rừng 
B: Giao thông
C: Du lịch 
D: Thuỷ hải sản","nước, Đồng bằng sông Cửu Long còn phát triển mạnh?",Bên cạnh là vựa lúa số 1 của cả
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Ngành công nghiệp có điều kiện phát triển [MASKED]
### Lựa chọn:
A: Sản xuất hàng tiêu dùng 
B: Dệt may
C: Chế biến lương thực thực phẩm 
D: Cơ khí",nhất ở Đồng bằng Sông Cửu Long là?,Ngành công nghiệp có điều kiện phát triển
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Loại hình giao thông vận [MASKED]
### Lựa chọn:
A: Đường sông 
B: Đường sắt
C: Đường bộ 
D: Đường biển",tải phát triển nhất vùng là?,Loại hình giao thông vận
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Có một chợ đặc trưng của [MASKED]
### Lựa chọn:
A: Chợ đêm 
B: Chợ gỗ
C: Chợ nổi 
D: Chợ phiên",vùng đồng bằng Sông Cửu Long là?,Có một chợ đặc trưng của
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Các dân tộc ít người sinh sống [MASKED]
### Lựa chọn:
A: Tày, Nùng, Thái. 
B: Gia Rai, Ê Đê, Ba Na.
C: Khơ me, Chăm, Hoa. 
D: Giáy, Dao, Mông.",ở Đồng bằng sông Cửu Long là?,Các dân tộc ít người sinh sống
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Vùng biển đặc qyền kinh tế của [MASKED]
### Lựa chọn:
A: 212 hải lí tính từ giới hạn ngoài của lãnh hải 
B: 200 hải lí tính từ đường cơ sở
C: 200 hải lí tính từ đường bở biển 
D: 212 hải lí tính từ đường bở biển",nước ta rộng bao nhiêu hải lí?,Vùng biển đặc qyền kinh tế của
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Vùng biển nước ta được cấu [MASKED]
### Lựa chọn:
A: 2 bộ phận 
B: 3 bộ phận
C: 4 bộ phận 
D: 5 bộ phận",thành từ bao nhiêu bộ phận?,Vùng biển nước ta được cấu
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Khái niệm dân số nào [MASKED]
### Lựa chọn:
A: Dân số là số người. 
B: Dân số là tổng số người.
C: Dân số là nguồn lao động. 
D: Dân số là tổng số dân ở một địa phương trong một thời điểm nhất định.",sau đây là hoàn chỉnh?,Khái niệm dân số nào
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Người ta thường biểu [MASKED]
### Lựa chọn:
A: Một tháp tuổi. 
B: Một hình vuông
C: Một đường thẳng 
D: Một vòng tròn",thị dân số bằng :,Người ta thường biểu
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Độ tuổi dưới tuổi lao động [MASKED]
### Lựa chọn:
A: 0-14 tuổi 
B: 0-15 tuổi
C: 0-16 tuổi 
D: 0-17 tuổi",là những người có tuổi từ:,Độ tuổi dưới tuổi lao động
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Dân số tăng nhanh vượt quá khả [MASKED]
### Lựa chọn:
A: Ăn, mặc 
B: Thiếu nhà ở, thất nghiệp
C: Y tế, giáo dục chậm phát 
D: Tất cả đều đúng",năng giải quyết các vấn đề gì?,Dân số tăng nhanh vượt quá khả
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Dân số thế giới tăng [MASKED]
### Lựa chọn:
A: Trước Công Nguyên 
B: Từ công nguyên – thế kỷ XIXước
C: Từ thế kỷ XIX – thế kỷ XX 
D: Từ thế kỷ XX – nay.",nhanh trong khoảng thời gian nào?,Dân số thế giới tăng
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Bùng nổ dân số xảy ra khi [MASKED]
### Lựa chọn:
A: 2,1% 
B: 21%
C: 210% 
D: 250%.",gia tăng dân số vượt ngưỡng :,Bùng nổ dân số xảy ra khi
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Dân cư thế giới [MASKED]
### Lựa chọn:
A: Đều 
B: Không đều
C: Tất cả mọi nơi đều đông đúc 
D: Giống nhau ở mọi nơi.",phân bố như thế nào?,Dân cư thế giới
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Khu vực nào sau đây [MASKED]
### Lựa chọn:
A: Đông Nam Bra-xin. 
B: Tây Âu và Trung Âu.
C: Đông Nam Á. 
D: Bắc Á.",có dân cư thưa thớt?,Khu vực nào sau đây
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đặc điểm bên ngoài dễ phân biệt nhất [MASKED]
### Lựa chọn:
A: bàn tay. 
B: màu da.
C: môi. 
D: lông mày.",giữa các chủng tộc chính trên thế giới là:,Đặc điểm bên ngoài dễ phân biệt nhất
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Tình hình phân bố dân cư của một [MASKED]
### Lựa chọn:
A: mật độ dân số. 
B: tổng số dân.
C: gia tăng dân số tự nhiên. 
D: tháp dân số.","địa phương, một nước được thể hiện qua:",Tình hình phân bố dân cư của một
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Những khu vực tập [MASKED]
### Lựa chọn:
A: Đông Á, Đông Nam Á, Bắc Phi. 
B: Bắc Á, Bắc Phi, Đông Bắc Hoa Kì.
C: Nam Á, Bắc Á, Bắc Mĩ. 
D: Nam Á, Đông Á, Đông Bắc Hoa Kì.",trung đông dân cư là:,Những khu vực tập
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Hai khu vực có mật [MASKED]
### Lựa chọn:
A: Đông Bắc Hoa Kì, Nam Á. 
B: Nam Á, Đông Á.
C: Đông Nam Á, Đông Á. 
D: Tây Á, Đông Á.",độ dân số cao nhất là:,Hai khu vực có mật
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Đặc điểm ngoại hình [MASKED]
### Lựa chọn:
A: Da vàng, tóc đen. 
B: Da vàng, tóc vàng.
C: Da đen, tóc đen. 
D: Da trắng, tóc xoăn.",của chủng tộc Ơ-rô-pê-ô-ít là:,Đặc điểm ngoại hình
"Hãy điền vào đoạn <MASKED> trong câu sau để hoàn thành 1 câu hỏi trắc nghiệm:
### Câu hỏi: Quần cư nông thôn là hình [MASKED]
### Lựa chọn:
A: Thôn xóm, làng mạc 
B: Hoạt động kinh tế chủ yếu là sản xuất nông nghiệp
C: Dân cư không tập trung với mật độ cao như thành thị 
D: Các phương án trên đều đúng",thức tổ chức sinh sống chủ yếu:,Quần cư nông thôn là hình
