,Question,Fed_Prompt,Label,Choosed_wrong_answer,True_answer,Subject,Grade
262,"### Câu hỏi: Nên chọn Am pe kế nào dưới đây để đo cường độ dòng điện có cường độ trong khoảng 15A tới 25A chạy qua quạt điện?
A. GHHĐ: 2A – ĐCNN:0,2 A
B. []
C. GHHĐ: 200mA – ĐCNN: 5mA
D. GHHĐ: 30A – ĐCNN: 1A
","Nên chọn Am pe kế nào dưới đây để đo cường độ dòng điện có cường độ trong khoảng 15A tới 25A chạy qua quạt điện?
A. GHHĐ: 2A – ĐCNN:0,2 A
B. ",GHHĐ: 500mA – ĐCNN: 10mA,B,D,physics,Vật lý 7
263,"### Câu hỏi: Trong đoạn mạch mắc song song, hiệu điện thế giữa hai đầu đoạn mạch
A. Bằng tổng hiệu điện thế giữa các đoạn mạch rẽ
B. Bằng hiệu điện thế giữa hai đầu các đoạn mạch rẽ
C. []
D. Bằng hai lần tổng các hiệu điện thế giữa hai đầu các đoạn mạch rẽ
","Trong đoạn mạch mắc song song, hiệu điện thế giữa hai đầu đoạn mạch
A. Bằng tổng hiệu điện thế giữa các đoạn mạch rẽ
B. Bằng hiệu điện thế giữa hai đầu các đoạn mạch rẽ
C. ",Bằng tích hiệu điện thế giữa hai đầu các đoạn rẽ,C,A,physics,Vật lý 7
264,"### Câu hỏi: Chọn câu sai
A. $10kV = 10.000V$
B. $420 V = 0,42 kV$
C. $50 V = 5mV$
D. []
","Chọn câu sai
A. $10kV = 10.000V$
B. $420 V = 0,42 kV$
C. $50 V = 5mV$
D. ","$1800mV = 1,8V$",D,C,physics,Vật lý 7
265,"### Câu hỏi: Chỉ được làm thí nghiệm với các nguồn điện có hiệu điện thế ?
A. Dưới 40V
B. Dưới 50V
C. []
D. Dưới 70V
","Chỉ được làm thí nghiệm với các nguồn điện có hiệu điện thế ?
A. Dưới 40V
B. Dưới 50V
C. ",Dưới 60V,C,B,physics,Vật lý 7
266,"### Câu hỏi: Khi thấy người bị điện giật thì cần làm những việc nào sau đây:
A. Dùng tay nắm nạn nhân kéo nhanh ra khỏi nguồn điện
B. []
C. Gọi cho công nhân điện lực đến cứu
D. Dùng cây khô tách nạn nhân ra khỏi nguồn điện hoặc đóng cầu dao điện
","Khi thấy người bị điện giật thì cần làm những việc nào sau đây:
A. Dùng tay nắm nạn nhân kéo nhanh ra khỏi nguồn điện
B. ",Dùng tay kéo cơ thể ra khỏi nạn nhân,B,D,physics,Vật lý 7
267,"### Câu hỏi: Đối với bình thông nhau, mặt thoáng của chất lỏng trong các nhánh ở cùng một độ cao khi
A. []
B. Các nhánh chứa cùng một loại chất lỏng đứng yên
C. Độ dày của các nhánh như nhau.
D. Độ dài của các nhánh bằng nhau.
","Đối với bình thông nhau, mặt thoáng của chất lỏng trong các nhánh ở cùng một độ cao khi
A. ",Tiết diện của các nhánh bằng nhau,A,B,physics,Vật lý 7
268,"### Câu hỏi: Khi nói trái đất quay quanh mặt trời, ta đã chọn vật nào làm mốc?
A. Mặt Trời
B. []
C. Ngôi sao
D. Một vật trên mặt đất
","Khi nói trái đất quay quanh mặt trời, ta đã chọn vật nào làm mốc?
A. Mặt Trời
B. ",Trái Đất,B,A,physics,Vật lý 8
269,"### Câu hỏi: một thùng đựng nước đầy cao 80 cm. Áp suất tại điểm A cách đáy 20 cm là bao nhiêu? Biết trọng lượng riêng của nước là $10000N/m^{2}$
A. $8000N/m^{2}$
B. $2000N/m^{2}$
C. $6000N/m^{2}$
D. []
","một thùng đựng nước đầy cao 80 cm. Áp suất tại điểm A cách đáy 20 cm là bao nhiêu? Biết trọng lượng riêng của nước là $10000N/m^{2}$
A. $8000N/m^{2}$
B. $2000N/m^{2}$
C. $6000N/m^{2}$
D. ",$60000N/m^{2}$,D,C,physics,Vật lý 8
270,"### Câu hỏi: Vận tốc của ô tô là 40 km/h, của xe máy là , của xe máy là 11.6 m/s, của tàu hỏa là 600m/phút. Cách sắp xếp theo thứ tự vận tốc giảm dần nào sau đây là đúng.
A. Xe máy - ô tô - tàu hỏa
B. Ô tô - tàu hỏa - Xe máy
C. []
D. Tàu hỏa - ô tô - xe máy.
","Vận tốc của ô tô là 40 km/h, của xe máy là , của xe máy là 11.6 m/s, của tàu hỏa là 600m/phút. Cách sắp xếp theo thứ tự vận tốc giảm dần nào sau đây là đúng.
A. Xe máy - ô tô - tàu hỏa
B. Ô tô - tàu hỏa - Xe máy
C. ",Tàu hỏa - xe máy - ô tô,C,A,physics,Vật lý 8
271,"### Câu hỏi: Hút bớt không khí trong một vỏ hộp đựng sữa bằng giấy, ta thấy vỏ hộp bị bẹp theo nhiều phía ?
A. Vì không khí bên trong hộp sữa bị co lại
B. Vì áp suất không khí bên trong hộp nhỏ hơn áp suất ở ngoài.
C. []
D. Vì vỏ hộp sữa rất mềm.
","Hút bớt không khí trong một vỏ hộp đựng sữa bằng giấy, ta thấy vỏ hộp bị bẹp theo nhiều phía ?
A. Vì không khí bên trong hộp sữa bị co lại
B. Vì áp suất không khí bên trong hộp nhỏ hơn áp suất ở ngoài.
C. ",Vì hộp sữa chịu tác dụng của nhiệt độ.,C,B,physics,Vật lý 8
272,"### Câu hỏi: Trường hợp nào sau đây ma sát là có hại?
A. Ma sát giữa đế giày và nền nhà.
B. Ma sát giữa thức ăn và đôi đũa.
C. Ma sát giữa bánh xe và trục quay.
D. []
","Trường hợp nào sau đây ma sát là có hại?
A. Ma sát giữa đế giày và nền nhà.
B. Ma sát giữa thức ăn và đôi đũa.
C. Ma sát giữa bánh xe và trục quay.
D. ",Ma sát giữa dây và ròng rọc,D,C,physics,Vật lý 8
273,"### Câu hỏi: Một nười có khối lượng 60kg, đứng trên mặt đất. Diện tích 2 bàn chân là $3dm^{2}$. Áp suất người đó gây trên mặt đất là :
A. $20N/m^{2}$
B. []
C. $2000N/m^{2}$
D. $20000N/m^{2}$
","Một nười có khối lượng 60kg, đứng trên mặt đất. Diện tích 2 bàn chân là $3dm^{2}$. Áp suất người đó gây trên mặt đất là :
A. $20N/m^{2}$
B. ",$200N/m^{2}$,B,D,physics,Vật lý 8
274,"### Câu hỏi: Muốn giảm áp suất thì :
A. []
B. Tăng diện tích mặt bị ép và giữ nguyên áp lực.
C. Giảm diện tích mặt bị ép và giữ nguyên áp lực
D. Tăng diện tích mặt bị ép và tăng áp lực theo cùng tỉ lệ.
","Muốn giảm áp suất thì :
A. ",Giảm diện tích mặt bị ép và giảm áp lực theo cùng tỉ lệ.,A,B,physics,Vật lý 8
275,"### Câu hỏi: Trong các chuyển động sau chuyển động nào là chuyển động do quán tính?
A. Hòn đá lăn từ trên núi xuống.
B. Xe máy chạy trên đường
C. []
D. Xe đạp chạy sau khi thôi không đạp xe nữa.
","Trong các chuyển động sau chuyển động nào là chuyển động do quán tính?
A. Hòn đá lăn từ trên núi xuống.
B. Xe máy chạy trên đường
C. ",Lá rơi từ trên cao xuống.,C,D,physics,Vật lý 8
276,"### Câu hỏi: Một người đi xe đạp trong 45 phút, với vận tốc 12km/h. Quảng đường người đó đi được là:
A. 3km
B. []
C. 5km/h
D. 9km
","Một người đi xe đạp trong 45 phút, với vận tốc 12km/h. Quảng đường người đó đi được là:
A. 3km
B. ",4km,B,D,physics,Vật lý 8
277,"### Câu hỏi: Đối với bình thông nhau, mặt thoáng của chất lỏng trong các nhánh ở cùng một độ cao khi:
A. Tiết diện của các nhánh bằng nhau.
B. Các nhánh chứa cùng một loại chất lỏng đứng
C. []
D. Độ dài của các nhánh bằng nhau.
","Đối với bình thông nhau, mặt thoáng của chất lỏng trong các nhánh ở cùng một độ cao khi:
A. Tiết diện của các nhánh bằng nhau.
B. Các nhánh chứa cùng một loại chất lỏng đứng
C. ",Độ dày của các nhánh như nhau.,C,B,physics,Vật lý 8
278,"### Câu hỏi: Một người đi xe đạp trong 45 phút, với vận tốc 12km/h. Quãng đường người đó đi được là :
A. []
B. 4km
C. 6km/h
D. 9km
","Một người đi xe đạp trong 45 phút, với vận tốc 12km/h. Quãng đường người đó đi được là :
A. ",3km,A,D,physics,Vật lý 8
279,"### Câu hỏi: Khi nằm trên đệm mút ta thấy êm hơn khi nằm trên phản gỗ. Tại sao vậy?
A. Vì đệm mút mềm hơn phản gỗ nên áp suất tác dụng lên người giảm.
B. []
C. Vì đệm mút dễ biến dạng để tăng diện tích tiếp xúc vì vậy giảm áp suất tác dụng lên thân người.
D. Vì lực tác dụng của phản gỗ vào thân người lớn hơn.
","Khi nằm trên đệm mút ta thấy êm hơn khi nằm trên phản gỗ. Tại sao vậy?
A. Vì đệm mút mềm hơn phản gỗ nên áp suất tác dụng lên người giảm.
B. ",Vì đệm mút dầy hơn phản gỗ nên áp suất tác dụng lên người giảm.,B,C,physics,Vật lý 8
280,"### Câu hỏi: Trong các chuyển động sau, chuyển động nào là đều:
A. Chuyển động của xe buýt từ Thủy Phù lên Huế.
B. []
C. Chuyển động của Mặt Trăng quanh Trái Đất
D. Chuyển động của đầu cánh quạt
","Trong các chuyển động sau, chuyển động nào là đều:
A. Chuyển động của xe buýt từ Thủy Phù lên Huế.
B. ",Chuyển động của quả dừa rơi từ trên cây xuống,B,C,physics,Vật lý 8
281,"### Câu hỏi: Một thùng cao 1,5m đựng đầy nước, áp suất của nước lên đáy thùng và lên 1 điểm cách miệng thùng 0,5m lần lượt là:
A. 15000Pa và 5000Pa.
B. 1500Pa và 1000Pa.
C. []
D. 1500Pa và 500Pa.
","Một thùng cao 1,5m đựng đầy nước, áp suất của nước lên đáy thùng và lên 1 điểm cách miệng thùng 0,5m lần lượt là:
A. 15000Pa và 5000Pa.
B. 1500Pa và 1000Pa.
C. ",15000Pa và 10000Pa.,C,B,physics,Vật lý 8
282,"### Câu hỏi: Nhúng một vật vào trong chất lỏng thì vật nổi lên khi :
A. []
B. $P = F_{A}$
C. $P - F_{A} = 0$
D. $P > F_{A}$
","Nhúng một vật vào trong chất lỏng thì vật nổi lên khi :
A. ",$P < F_{A}$,A,C,physics,Vật lý 8
283,"### Câu hỏi: Có một ô tô đang chạy trên đường. Câu phát biểu nào là không đúng?
A. Ô tô chuyển động so với mặt đường.
B. []
C. Ô tô chuyển động so với người lái xe
D. Ô tô chuyển động so với cây bên đường.
","Có một ô tô đang chạy trên đường. Câu phát biểu nào là không đúng?
A. Ô tô chuyển động so với mặt đường.
B. ",Ô tô đứng yên so với người lái xe,B,C,physics,Vật lý 8
284,"### Câu hỏi: Một ô tô có vận tốc 36km/h, vận tốc này bằng với:
A. 10m/s
B. 3m/s
C. 36m/s
D. []
","Một ô tô có vận tốc 36km/h, vận tốc này bằng với:
A. 10m/s
B. 3m/s
C. 36m/s
D. ","0,9 m/s",D,A,physics,Vật lý 8
285,"### Câu hỏi: Ba vật làm bằng ba chất khác nhau là đồng, sắt, nhôm, có lượng bằng nhau. Khi nhúng chúng ngập vào trong nước thì lực đẩy nước tác dụng vào vật nào là lớn nhất ?
A. []
B. Vật làm bằng nhôm
C. vật làm bằng sắt
D. Cả ba vật như nhau
","Ba vật làm bằng ba chất khác nhau là đồng, sắt, nhôm, có lượng bằng nhau. Khi nhúng chúng ngập vào trong nước thì lực đẩy nước tác dụng vào vật nào là lớn nhất ?
A. ",Vật làm bằng đồng,A,B,physics,Vật lý 8
286,"### Câu hỏi: Một nhóm học sinh đẩy một xe chở đất đi từ A đến B trên một đoạn đường bằng phẳng nằm ngang. Tới B đổ hết đất trên xe xuống rồi lại đẩy xe không đi theo đường cũ về A. So sánh công sinh ra ở lượt đi và lượt về.
A. Công ở lượt đi bằng công ở lượt về vì đoạn đường đi được như nhau
B. Công ở lượt đi lớn hơn vì lực kéo ở lượt đi lớn hơn lực kéo ở lượt về
C. []
D. Công ở lượt đi nhỏ hơn vì kéo xe nặng thì đi chậm hơn.
","Một nhóm học sinh đẩy một xe chở đất đi từ A đến B trên một đoạn đường bằng phẳng nằm ngang. Tới B đổ hết đất trên xe xuống rồi lại đẩy xe không đi theo đường cũ về A. So sánh công sinh ra ở lượt đi và lượt về.
A. Công ở lượt đi bằng công ở lượt về vì đoạn đường đi được như nhau
B. Công ở lượt đi lớn hơn vì lực kéo ở lượt đi lớn hơn lực kéo ở lượt về
C. ",Công ở lượt về lớn hơn vì xe không thì đi nhanh hơn.,C,B,physics,Vật lý 8
287,"### Câu hỏi: Một người công nhân dùng ròng rọc động để nâng một vật lên cao 7m với lực kéo ở đầu dây tự do là 160N. Hỏi người công nhân đó đã thực hiện một công bằng bao nhiêu?
A. 1120J
B. 2420J
C. []
D. 2240J
","Một người công nhân dùng ròng rọc động để nâng một vật lên cao 7m với lực kéo ở đầu dây tự do là 160N. Hỏi người công nhân đó đã thực hiện một công bằng bao nhiêu?
A. 1120J
B. 2420J
C. ",22400J,C,D,physics,Vật lý 8
288,"### Câu hỏi: Một bình hình trụ cao 2,5m đựng đầy nước. Biết khối lượng riêng của nước là 1000kg/m3. Áp suất của nước tác dụng lên đáy bình là:
A. 250Pa.
B. []
C. 2500Pa.
D. 25000Pa.
","Một bình hình trụ cao 2,5m đựng đầy nước. Biết khối lượng riêng của nước là 1000kg/m3. Áp suất của nước tác dụng lên đáy bình là:
A. 250Pa.
B. ",400Pa.,B,D,physics,Vật lý 8
289,"### Câu hỏi: Mọi vật trên trái đất đều chịu tác dụng của áp suất khí quyển là do:
A. Không khí giản nở vì nhiệt.
B. Không khí cũng có trọng lượng.
C. Chất lỏng cũng có trọng lượng.
D. []
","Mọi vật trên trái đất đều chịu tác dụng của áp suất khí quyển là do:
A. Không khí giản nở vì nhiệt.
B. Không khí cũng có trọng lượng.
C. Chất lỏng cũng có trọng lượng.
D. ",Không khí không có trọng lượng.,D,B,physics,Vật lý 8
290,"### Câu hỏi: Áp suất có đơn vị đo là :
A. $N/m^{3}$
B. $N/cm$
C. []
D. $N/m^{3}$
","Áp suất có đơn vị đo là :
A. $N/m^{3}$
B. $N/cm$
C. ",$N/m$,C,D,physics,Vật lý 8
291,"### Câu hỏi: Một vật chuyển động thẳng đều, thời gian để vật chuyển động hết quãng đường dài 4,8 m là 10 phút. Tốc độ chuyển động vật là:
A. 4,8 m/ph
B. 48 m/ph
C. 0,48 m/ph
D. []
","Một vật chuyển động thẳng đều, thời gian để vật chuyển động hết quãng đường dài 4,8 m là 10 phút. Tốc độ chuyển động vật là:
A. 4,8 m/ph
B. 48 m/ph
C. 0,48 m/ph
D. ",480m/ph,D,C,physics,Vật lý 8
292,"### Câu hỏi: Khi nhiệt độ của vật tăng thì các nguyên tử, phân tử cấu tạo nên vật:
A. chuyển động không ngừng.
B. chuyển động nhanh lên.
C. []
D. chuyển động theo một hướng nhất định.
","Khi nhiệt độ của vật tăng thì các nguyên tử, phân tử cấu tạo nên vật:
A. chuyển động không ngừng.
B. chuyển động nhanh lên.
C. ",chuyển động chậm lại.,C,A,physics,Vật lý 8
293,"### Câu hỏi: Bỏ vài hạt thuốc tím vào một cốc nước, thấy nước màu tím di chuyển thành dòng từ dưới lên trên. Lí do nào sau đây là đúng?
A. []
B. Do hiện tượng đối lưu
C. Do hiện tượng bức xạ nhiệt
D. Do hiện tượng dẫn nhiệt
","Bỏ vài hạt thuốc tím vào một cốc nước, thấy nước màu tím di chuyển thành dòng từ dưới lên trên. Lí do nào sau đây là đúng?
A. ",Do hiện tượng truyền nhiệt,A,B,physics,Vật lý 8
