,Question,Fed_Prompt,Label,Choosed_wrong_answer,True_answer,Subject,Grade
494,"### Câu hỏi: Đặc điểm của thiên nhiên nhiệt đới - ẩm - gió mùa của nước ta là do :
A. Vị trí địa lí và hình dáng lãnh thổ quy định.
B. Ảnh hưởng của các luồng gió thổi theo mùa từ phương bắc xuống và từ phía nam lên.
C.  Sự phân hóa phức tạp của địa hình vùng núi, trung du và đồng bằng ven biển.
D. []
","Đặc điểm của thiên nhiên nhiệt đới - ẩm - gió mùa của nước ta là do :
A. Vị trí địa lí và hình dáng lãnh thổ quy định.
B. Ảnh hưởng của các luồng gió thổi theo mùa từ phương bắc xuống và từ phía nam lên.
C.  Sự phân hóa phức tạp của địa hình vùng núi, trung du và đồng bằng ven biển.
D. ",Ảnh hưởng của Biển Đông cùng với các bức chắn địa hình.,D,A,geography,Địa lý 12
495,"### Câu hỏi: vùng núi Tây Bắc có vị trí
A. nằm ở phía đông của thung lũng sông Hồng
B. nằm giữa sông Hồng và sông Cả
C. []
D. nằm ở phía nam dãy Bạch Mã
","vùng núi Tây Bắc có vị trí
A. nằm ở phía đông của thung lũng sông Hồng
B. nằm giữa sông Hồng và sông Cả
C. ",nằm từ phía nam sông Cả tới dãy Bạch Mã,C,B,geography,Địa lý 12
496,"### Câu hỏi: Cảnh quan rừng nhiệt đới ẩm gió mùa phát triển trên đồi núi thấp là kiểu cảnh quan chiếm ưu thế của nước ta vì :
A. Nước ta nằm hoàn toàn trong vùng nội chí tuyến.
B. Nước ta nằm tiếp giáp Biển Đông.
C. []
D. Đồi núi thấp chiếm 85% diện tích lãnh thổ.
","Cảnh quan rừng nhiệt đới ẩm gió mùa phát triển trên đồi núi thấp là kiểu cảnh quan chiếm ưu thế của nước ta vì :
A. Nước ta nằm hoàn toàn trong vùng nội chí tuyến.
B. Nước ta nằm tiếp giáp Biển Đông.
C. ",Nước ta nằm trong khu vực châu Á gió mùa.,C,D,geography,Địa lý 12
497,"### Câu hỏi: thiên tai nào dưới đây không xảy ra ở khu vực đồi núi?
A. lũ ống, lũ quét      
B. triều cường, ngập mặn
C. []
D. sương muối, rét hại
","thiên tai nào dưới đây không xảy ra ở khu vực đồi núi?
A. lũ ống, lũ quét      
B. triều cường, ngập mặn
C. ","động đất, trượt lở đất     ",C,B,geography,Địa lý 12
498,"### Câu hỏi: so với đồng bằng sông Hồng thì đồng bằng sông Cửu Long
A. Thấp hơn và bằng phẳng hơn      
B. thấp hơn và ít bằng phẳng hơn
C. Cao hơn và bằng phẳng hơn 
D. []
","so với đồng bằng sông Hồng thì đồng bằng sông Cửu Long
A. Thấp hơn và bằng phẳng hơn      
B. thấp hơn và ít bằng phẳng hơn
C. Cao hơn và bằng phẳng hơn 
D. ",Cao hơn và ít bằng phẳng hơn,D,A,geography,Địa lý 12
499,"### Câu hỏi: Tính chất khí hậu hải dương điều hoà là do yếu tố nào quy định?
A. []
B. Khí hậu
C. Biển Đông      
D. Vị trí địa lý
","Tính chất khí hậu hải dương điều hoà là do yếu tố nào quy định?
A. ",Địa hình,A,C,geography,Địa lý 12
500,"### Câu hỏi: Khu vực có thềm lục địa bị thu hẹp trên Biển Đông thuộc vùng :
A. Vịnh Bắc Bộ.  
B. Vịnh Thái Lan.
C. []
D. Nam Trung Bộ
","Khu vực có thềm lục địa bị thu hẹp trên Biển Đông thuộc vùng :
A. Vịnh Bắc Bộ.  
B. Vịnh Thái Lan.
C. ",Bắc Trung Bộ.  ,C,D,geography,Địa lý 12
501,"### Câu hỏi: Biểu hiện tính chất nhiệt đới của khí hậu nước ta là
A. hàng năm, nước ta nhận được lượng nhiệt lớn
B. trong năm, Mặt Trời luôn đứng cao trên đường chân trời
C. []
D. tổng bức xạ lớn, cân bằng bức xạ dương quanh năm
","Biểu hiện tính chất nhiệt đới của khí hậu nước ta là
A. hàng năm, nước ta nhận được lượng nhiệt lớn
B. trong năm, Mặt Trời luôn đứng cao trên đường chân trời
C. ","trong năm, Mặt Trời qua thiên đỉnh hai lần",C,D,geography,Địa lý 12
502,"### Câu hỏi: Khối không khí lạnh di chuyển lệch về phía Đông qua biển vào nước ta gây nên thời tiết lạnh ẩm mưa phùn cho vùng:
A. Đồng bằng Bắc Bộ.
B. Đông Nam Bộ.
C.  Duyên Hải Nam Trung Bộ.
D. []
","Khối không khí lạnh di chuyển lệch về phía Đông qua biển vào nước ta gây nên thời tiết lạnh ẩm mưa phùn cho vùng:
A. Đồng bằng Bắc Bộ.
B. Đông Nam Bộ.
C.  Duyên Hải Nam Trung Bộ.
D. ",Cả nước.,D,A,geography,Địa lý 12
503,"### Câu hỏi:  Đặc điểm nào sau đây không đúng với mạng lưới sông ngòi nước ta?
A. Ít phụ lưu.          
B. Nhiều sông
C. Phần lớn là sông nhỏ.
D. []
"," Đặc điểm nào sau đây không đúng với mạng lưới sông ngòi nước ta?
A. Ít phụ lưu.          
B. Nhiều sông
C. Phần lớn là sông nhỏ.
D. ",Mật độ sông lớn,D,C,geography,Địa lý 12
504,"### Câu hỏi: Hoạt động ngoại lực đóng vai trò quan trọng trong sự hình thành và biến đổi địa hình Việt Nam hiện tại là :
A. []
B. xâm thực -  bồi tụ 
C. xói mòn – rửa trôi
D. mài mòn – bồi tụ 
","Hoạt động ngoại lực đóng vai trò quan trọng trong sự hình thành và biến đổi địa hình Việt Nam hiện tại là :
A. ",xâm thực – mài mòn,A,B,geography,Địa lý 12
505,"### Câu hỏi: Nhóm đất chiếm diện tích lớn nhất ở đồng bằng sông Hồng là
A. Đất phù sa ngọt      
B. Đất phèn, đất mặn
C. []
D. Đất cát ven biển
","Nhóm đất chiếm diện tích lớn nhất ở đồng bằng sông Hồng là
A. Đất phù sa ngọt      
B. Đất phèn, đất mặn
C. ",Đất xám      ,C,A,geography,Địa lý 12
506,"### Câu hỏi: Cảnh quan thiên nhiên tiêu biểu cho vùng lãnh thổ phía Nam là:
A. Đới rừng nhiệt đới ẩm gió mùa.
B. Đới rừng cận xích đạo gió mùa.
C. Đới rừng nhiệt đới và cận xích đạo gió mùa.
D. []
","Cảnh quan thiên nhiên tiêu biểu cho vùng lãnh thổ phía Nam là:
A. Đới rừng nhiệt đới ẩm gió mùa.
B. Đới rừng cận xích đạo gió mùa.
C. Đới rừng nhiệt đới và cận xích đạo gió mùa.
D. ",Đới rừng xích đạo gió mùa.,D,B,geography,Địa lý 12
507,"### Câu hỏi: Hệ sinh thái nào sau đây không thuộc đai nhiệt đới gió mùa chân núi?
A. Hệ sinh thái rừng nhiệt đới ẩm lá rộng thường xanh.
B. Hệ sinh thái rừng nhiệt đới gió mùa nửa rụng lá.
C. Hệ sinh thái rừng cận nhiệt đới phát triển trên đất feralit có mùn. 
D. []
","Hệ sinh thái nào sau đây không thuộc đai nhiệt đới gió mùa chân núi?
A. Hệ sinh thái rừng nhiệt đới ẩm lá rộng thường xanh.
B. Hệ sinh thái rừng nhiệt đới gió mùa nửa rụng lá.
C. Hệ sinh thái rừng cận nhiệt đới phát triển trên đất feralit có mùn. 
D. ",Hệ sinh thái rừng nhiệt đới thường xanh trên đá vôi.,D,C,geography,Địa lý 12
508,"### Câu hỏi: Sông ngòi miền Tây Bắc và Bắc Trung Bộ có đặc điểm:
A. []
B.  chảy theo hướng tây bắc – đông nam của các dãy núi
C. chảy theo hướng tây - đông
D. chảy theo hướng tây bắc – đông nam và hướng tây – đông
","Sông ngòi miền Tây Bắc và Bắc Trung Bộ có đặc điểm:
A. ",chảy theo hướng vòng cung và tây bắc – đông nam ,A,D,geography,Địa lý 12
509,"### Câu hỏi:  Chất lượng nguồn lao động của nước ta được nâng lên nhờ
A. việc đẩy mạnh công nghiệp hoá và hiện đại hoá đất nước.
B. việc tăng cường xuất khẩu lao động sang các nước phát triển.
C. []
D. ăng cường giáo dục hướng nghiệp, đa dạng các loại hình đào tạo.
"," Chất lượng nguồn lao động của nước ta được nâng lên nhờ
A. việc đẩy mạnh công nghiệp hoá và hiện đại hoá đất nước.
B. việc tăng cường xuất khẩu lao động sang các nước phát triển.
C. ","những thành tựu trong phát triển văn hoá, giáo dục, y tế.",C,D,geography,Địa lý 12
510,"### Câu hỏi: Quỹ thời gian lao động chưa tận dụng triệt để là tình trạng khá phổ biến hiện nay ở các xí nghiệp
A. []
B. quốc doanh.
C. liên doanh.
D.  có vốn đầu tư nước ngoài.
","Quỹ thời gian lao động chưa tận dụng triệt để là tình trạng khá phổ biến hiện nay ở các xí nghiệp
A. ",tư nhân.,A,B,geography,Địa lý 12
511,"### Câu hỏi: Tác động lớn nhất của đô thị hoá đến phát triển kinh tế của nước ta là
A. tạo ra nhiều việc làm cho nhân dân.                
B. tăng cường cơ sở vật chất kĩ thuật.
C. tạo ra sự chuyển dịch cơ cấu kinh tế.  
D. []
","Tác động lớn nhất của đô thị hoá đến phát triển kinh tế của nước ta là
A. tạo ra nhiều việc làm cho nhân dân.                
B. tăng cường cơ sở vật chất kĩ thuật.
C. tạo ra sự chuyển dịch cơ cấu kinh tế.  
D. ",thúc đẩy công nghiệp và dịch vụ phát triển.,D,C,geography,Địa lý 12
512,"### Câu hỏi: Biểu hiện nào sau đây chứng tỏ đô thị hóa của nước ta còn thấp:
A. Hệ thống giao thông, điện, nước, môi trường và các công trình phúc lợi xã hội còn thấp so với các nước trong khu vực và trên thế giới.
B. Các vấn đề an ninh trật tự xã hội còn nổi cộm, chưa giải quyết triệt để.
C. []
D. Nếp sống đô thị và nông thôn còn xen lẫn vào nhau.
","Biểu hiện nào sau đây chứng tỏ đô thị hóa của nước ta còn thấp:
A. Hệ thống giao thông, điện, nước, môi trường và các công trình phúc lợi xã hội còn thấp so với các nước trong khu vực và trên thế giới.
B. Các vấn đề an ninh trật tự xã hội còn nổi cộm, chưa giải quyết triệt để.
C. ", Số lao động đang đổ xô tự do vào các đô thị để kiếm công ăn việc làm còn lớn.,C,A,geography,Địa lý 12
513,"### Câu hỏi: Đặc điểm nào sau đây không đúng với sự chuyển dịch cơ cấu nội bộ ngành nông nghiệp?
A. Tỉ trọng dịch vụ nông nghiệp thấp, ít chuyển biến.
B. Tăng tỉ trọng của nông nghiệp, giảm tỉ trọng của ngư nghiệp.
C. []
D. Giảm tỉ trọng cây lương thực thực, tăng tỉ trọng cây công nghiệp.
","Đặc điểm nào sau đây không đúng với sự chuyển dịch cơ cấu nội bộ ngành nông nghiệp?
A. Tỉ trọng dịch vụ nông nghiệp thấp, ít chuyển biến.
B. Tăng tỉ trọng của nông nghiệp, giảm tỉ trọng của ngư nghiệp.
C. ","Giảm tỉ trọng ngành trồng trọt, tăng tỉ trọng ngành chăn nuôi.",C,B,geography,Địa lý 12
514,"### Câu hỏi: Cơ cấu ngành kinh tế nước ta đang có sự chuyển dịch theo hướng.
A. tăng tỉ trọng khu vực II, giảm tỉ trọng khu vực I.
B.  tăng tỉ trọng khu vực II, giảm nhanh tỉ trọng khu vực III.
C. []
D. tăng tỉ trọng khu vực III, tăng tỉ trọng khu vực I.
","Cơ cấu ngành kinh tế nước ta đang có sự chuyển dịch theo hướng.
A. tăng tỉ trọng khu vực II, giảm tỉ trọng khu vực I.
B.  tăng tỉ trọng khu vực II, giảm nhanh tỉ trọng khu vực III.
C. ","giảm tỉ trọng khu vực I, giảm tỉ trọng khu vực II.",C,A,geography,Địa lý 12
515,"### Câu hỏi: Nền nông nghiệp hàng hóa đặc trưng ở chỗ:
A. []
B. Sử dụng nhiều sức người, năng suất lao động thấp
C. Người nông dân quan tâm nhiều hơn đến thị trường tiêu thụ sản phẩm
D. Phần lớn sản để phẩm tiêu dùng tại chỗ
","Nền nông nghiệp hàng hóa đặc trưng ở chỗ:
A. ","Sản xuất nhỏ, công cụ thủ công",A,C,geography,Địa lý 12
516,"### Câu hỏi: Một trong những đặc điểm của nền nông nghiệp cổ truyền ở nước ta là:
A. []
B. Sử dụng ngày càng nhiều máy móc, vật tư nông nghiệp, công nghệ mới
C. Đẩy mạnh thâm canh, chuyên môn hóa
D. Mỗi địa phương đều sản xuất nhiều loại sản phẩm, phần lớn để tiêu dùng tại chỗ
","Một trong những đặc điểm của nền nông nghiệp cổ truyền ở nước ta là:
A. ",Gắn liền với công nghiệp chế biến và dịch vụ nông nghiệp,A,D,geography,Địa lý 12
517,"### Câu hỏi: Hiện nay điều kiện quan trọng nhất thúc đẩy chăn nuôi gia cầm ở nước ta phát triển là
A. []
B. khí hậu nhiệt đới ẩm.
C. cơ sở thức ăn được đảm bảo.
D.  nhiều giống gia cầm cho năng suất cao.
","Hiện nay điều kiện quan trọng nhất thúc đẩy chăn nuôi gia cầm ở nước ta phát triển là
A. ",ít bị dịch bệnh.,A,C,geography,Địa lý 12
518,"### Câu hỏi: Sử dụng hợp lí đất đai hiện nay cần có biện pháp chuyển dịch: 
A. []
B. Từ đất hoang hóa sang đất lâm nghiệp. 
C. Từ đất lâm nghiệp sang nông nghiệp. 
D. Từ đất nông nghiệp sang đất thổ cư. 
","Sử dụng hợp lí đất đai hiện nay cần có biện pháp chuyển dịch: 
A. ",Từ đất nông nghiệp sang đất chuyên dùng. ,A,B,geography,Địa lý 12
519,"### Câu hỏi: Trong việc sử dụng rừng ngập mặn phía Tây Nam của Đồng bằng sông Cửu Long không nên :
A. Cải tạo một phần thích hợp thành bãi nuôi tôm
B. []
C. Tiếp tục trồng rừng và mở rộng diện tích rừng
D. Cải tạo để trồng lúa và nuôi thủy sản nước ngọt
","Trong việc sử dụng rừng ngập mặn phía Tây Nam của Đồng bằng sông Cửu Long không nên :
A. Cải tạo một phần thích hợp thành bãi nuôi tôm
B. ","Trồng vú sữa, kết hợp với bảo vệ môi trường sinh thái",B,D,geography,Địa lý 12
520,"### Câu hỏi: Một trong những ngư trường trọng điểm của nước ta?
A. Cà Mau – Kiên Giang     
B. Hải Phòng- Nam Định
C. Thái Bình – Thanh Hóa    
D. []
","Một trong những ngư trường trọng điểm của nước ta?
A. Cà Mau – Kiên Giang     
B. Hải Phòng- Nam Định
C. Thái Bình – Thanh Hóa    
D. ",Quảng Ngãi – BÌnh Định,D,A,geography,Địa lý 12
521,"### Câu hỏi: Hướng chuyên môn hoá các cây trồng: lạc, mía, thuốc lá, cà phê, cao su; chăn nuôi trâu, bò lấy thịt; nuôi thuỷ sản nước mặn, nước lợ là của vùng nông nghiệp
A. đồng bằng sông Hồng.            
B. Bắc Trung Bộ.
C. Đông Nam Bộ.       
D. []
","Hướng chuyên môn hoá các cây trồng: lạc, mía, thuốc lá, cà phê, cao su; chăn nuôi trâu, bò lấy thịt; nuôi thuỷ sản nước mặn, nước lợ là của vùng nông nghiệp
A. đồng bằng sông Hồng.            
B. Bắc Trung Bộ.
C. Đông Nam Bộ.       
D. ",duyên hải Nam Trung Bộ.,D,B,geography,Địa lý 12
522,"### Câu hỏi: Vùng sản xuất lương thực lớn nhất nước ta là
A. Đồng bằng sông Hồng.           
B. []
C. Đồng bằng sông Cửu Long.     
D. Duyên hải Nam Trung Bộ.
","Vùng sản xuất lương thực lớn nhất nước ta là
A. Đồng bằng sông Hồng.           
B. ",Bắc Trung Bộ.,B,C,geography,Địa lý 12
523,"### Câu hỏi:  Một trong những ngành công nghiệp trọng điểm của nước ta hiện nay là
A. Công nghiệp chế biến lương thực, thực phẩm
B. Công nghiệp luyện kim
C. Công nghiệp chế biến gỗ và lâm sản
D. []
"," Một trong những ngành công nghiệp trọng điểm của nước ta hiện nay là
A. Công nghiệp chế biến lương thực, thực phẩm
B. Công nghiệp luyện kim
C. Công nghiệp chế biến gỗ và lâm sản
D. ",Công nghiệp sành sứ và thủy tinh,D,A,geography,Địa lý 12
524,"### Câu hỏi: Công nghiệp nước ta phát triển chậm, phân bố phân tán, rời rạc ở :
A. Đồng bằng sông Hồng      
B. Đông Nam Bộ
C. []
D. Vùng núi
","Công nghiệp nước ta phát triển chậm, phân bố phân tán, rời rạc ở :
A. Đồng bằng sông Hồng      
B. Đông Nam Bộ
C. ",Ven biển miền Trung      ,C,D,geography,Địa lý 12
525,"### Câu hỏi: Khí tự nhiên đang được khai thác ở nước ta nhằm mục đích là
A. Làm nhiên liệu cho các nhà máy nhiệt điện
B. []
C. Làm nguyên liệu cho sản xuất phân đạm
D. Tiêu dùng trong gia đình
","Khí tự nhiên đang được khai thác ở nước ta nhằm mục đích là
A. Làm nhiên liệu cho các nhà máy nhiệt điện
B. ",Xuất khẩu để thu ngoại tệ,B,A,geography,Địa lý 12
